"编号","名称","随机名称库","前缀1","前缀2","area1colour","area2colour","大小比例","npctype","小地图显示","npccolour","share","modelID","可否被多人战斗","杂学id","map","编辑器X坐标（策划用）","编辑器Y坐标（策划用）","xPos","yPox","朝向","状态","所在地图层","小地图查询拼音","小地图查询","脚下称谓","头顶特效","脚下称谓策划看","chitchat1","chitchat2","chitchat3","chitchat4","chitchat5","leave","hideable","声音1","声音2","声音3","声音4","是否显示在周围列表","战斗ID","小地图npc颜色"
"180113","诅咒之塔3","","","","0","0","1","17","","ff00ff0d","0","1010122","0","-1","1801","","","0","0","","","0","","","","","哀嚎洞穴010","2141","","","","","告辞","1","","","","","0","","ff003303"
"180114","诅咒之塔4","","","","0","0","1","17","","ff00ff0d","0","1010123","0","-1","1801","","","0","0","","","0","","","","","哀嚎洞穴011","2141","","","","","告辞","1","","","","","0","","ff003303"
"180115","诅咒之塔5","","","","0","0","1","17","","ff00ff0d","0","1010124","0","-1","1801","","","0","0","","","0","","","","","哀嚎洞穴012","2141","","","","","告辞","1","","","","","0","","ff003303"
"180121","巨魔之都1(精英)","","","","0","0","1","17","","ff00ff0d","0","1010118","0","-1","1801","","","0","0","","","0","","","","","哀嚎洞穴006","2141","","","","","告辞","1","","","","","0","","ff003303"
"180122","巨魔之都2(精英)","","","","0","0","1","17","","ff00ff0d","0","1010119","0","-1","1801","","","0","0","","","0","","","","","哀嚎洞穴007","2141","","","","","告辞","1","","","","","0","","ff003303"
"180123","巨魔之都3(精英)","","","","0","0","1","17","","ff00ff0d","0","1010125","0","-1","1801","","","0","0","","","0","","","","","哀嚎洞穴013","2141","","","","","告辞","1","","","","","0","","ff003303"
"180124","巨魔之都4(精英)","","","","0","0","1","17","","ff00ff0d","0","1010126","0","-1","1801","","","0","0","","","0","","","","","哀嚎洞穴014","2141","","","","","告辞","1","","","","","0","","ff003303"
"180125","巨魔之都5(精英)","","","","0","0","1","17","","ff00ff0d","0","1010127","0","-1","1801","","","0","0","","","0","","","","","哀嚎洞穴015","2141","","","","","告辞","1","","","","","0","","ff003303"
"180131","诅咒之塔1(精英)","","","","0","0","1","17","","ff00ff0d","0","1020109","0","-1","1801","","","0","0","","","0","","","","","哀嚎洞穴016","2199","","","","","告辞","1","","","","","0","","ff003303"
"180132","诅咒之塔2(精英)","","","","0","0","1","17","","ff00ff0d","0","1010134","0","-1","1801","","","0","0","","","0","","","","","哀嚎洞穴017","2200","","","","","告辞","1","","","","","0","","ff003303"
"180133","诅咒之塔3(精英)","","","","0","0","1","17","","ff00ff0d","0","1010115","0","-1","1801","","","0","0","","","0","","","","","哀嚎洞穴006","2201","","","","","告辞","1","","","","","0","","ff003303"
"180134","诅咒之塔4(精英)","","","","0","0","1","17","","ff00ff0d","0","1010140","0","-1","1801","","","0","0","","","0","","","","","哀嚎洞穴007","2202","","","","","告辞","1","","","","","0","","ff003303"
"180135","诅咒之塔5(精英)","","","","0","0","1","17","","ff00ff0d","0","1000106","0","-1","1801","","","0","0","","","0","","","","","哀嚎洞穴018","2203","","","","","告辞","1","","","","","0","","ff003303"
"180141","组队副本预留","","","","0","0","1","17","","ff00ff0d","0","1010131","0","-1","1801","","","0","0","","","0","","","","","哀嚎洞穴019","2141","","","","","告辞","1","","","","","0","","ff003303"
"180142","组队副本预留","","","","0","0","1","17","","ff00ff0d","0","1010132","0","-1","1801","","","0","0","","","0","","","","","哀嚎洞穴020","2141","","","","","告辞","1","","","","","0","","ff003303"
"180143","组队副本预留","","","","0","0","1","17","","ff00ff0d","0","1010113","0","-1","1801","","","0","0","","","0","","","","","哀嚎洞穴001","2141","","","","","告辞","1","","","","","0","","ff003303"
"180144","组队副本预留","","","","0","0","1","17","","ff00ff0d","0","1010114","0","-1","1801","","","0","0","","","0","","","","","哀嚎洞穴002","2141","","","","","告辞","1","","","","","0","","ff003303"
"180145","组队副本预留","","","","0","0","1","17","","ff00ff0d","0","1010118","0","-1","1801","","","0","0","","","0","","","","","哀嚎洞穴006","2141","","","","","告辞","1","","","","","0","","ff003303"
"180151","组队副本预留","","","","0","0","1","17","","ff00ff0d","0","1010119","0","-1","1801","","","0","0","","","0","","","","","哀嚎洞穴007","2141","","","","","告辞","1","","","","","0","","ff003303"
"180152","组队副本预留","","","","0","0","1","17","","ff00ff0d","0","1010115","0","-1","1801","","","0","0","","","0","","","","","哀嚎洞穴003","2141","","","","","告辞","1","","","","","0","","ff003303"
"180153","组队副本预留","","","","0","0","1","17","","ff00ff0d","0","1010116","0","-1","1801","","","0","0","","","0","","","","","哀嚎洞穴004","2141","","","","","告辞","1","","","","","0","","ff003303"
"180154","组队副本预留","","","","0","0","1","17","","ff00ff0d","0","1010117","0","-1","1801","","","0","0","","","0","","","","","哀嚎洞穴005","2141","","","","","告辞","1","","","","","0","","ff003303"
"180155","组队副本预留","","","","0","0","1","17","","ff00ff0d","0","1010118","0","-1","1801","","","0","0","","","0","","","","","哀嚎洞穴006","2141","","","","","告辞","1","","","","","0","","ff003303"
"180161","组队副本预留","","","","0","0","1","17","","ff00ff0d","0","1010119","0","-1","1801","","","0","0","","","0","","","","","哀嚎洞穴007","2141","","","","","告辞","1","","","","","0","","ff003303"
"180162","组队副本预留","","","","0","0","1","17","","ff00ff0d","0","1010118","0","-1","1801","","","0","0","","","0","","","","","哀嚎洞穴006","2141","","","","","告辞","1","","","","","0","","ff003303"
"180163","组队副本预留","","","","0","0","1","17","","ff00ff0d","0","1010119","0","-1","1801","","","0","0","","","0","","","","","哀嚎洞穴007","2141","","","","","告辞","1","","","","","0","","ff003303"
"180164","组队副本预留","","","","0","0","1","17","","ff00ff0d","0","1010120","0","-1","1801","","","0","0","","","0","","","","","哀嚎洞穴008","2141","","","","","告辞","1","","","","","0","","ff003303"
"180165","组队副本预留","","","","0","0","1","17","","ff00ff0d","0","1010121","0","-1","1801","","","0","0","","","0","","","","","哀嚎洞穴009","2141","","","","","告辞","1","","","","","0","","ff003303"
"180171","组队副本预留","","","","0","0","1","17","","ff00ff0d","0","1010122","0","-1","1801","","","0","0","","","0","","","","","哀嚎洞穴010","2141","","","","","告辞","1","","","","","0","","ff003303"
"180172","组队副本预留","","","","0","0","1","17","","ff00ff0d","0","1010123","0","-1","1801","","","0","0","","","0","","","","","哀嚎洞穴011","2141","","","","","告辞","1","","","","","0","","ff003303"
"180173","组队副本预留","","","","0","0","1","17","","ff00ff0d","0","1010124","0","-1","1801","","","0","0","","","0","","","","","哀嚎洞穴012","2141","","","","","告辞","1","","","","","0","","ff003303"
"180174","组队副本预留","","","","0","0","1","17","","ff00ff0d","0","1010118","0","-1","1801","","","0","0","","","0","","","","","哀嚎洞穴006","2141","","","","","告辞","1","","","","","0","","ff003303"
"180175","组队副本预留","","","","0","0","1","17","","ff00ff0d","0","1010119","0","-1","1801","","","0","0","","","0","","","","","哀嚎洞穴007","2141","","","","","告辞","1","","","","","0","","ff003303"
"180181","组队副本预留","","","","0","0","1","17","","ff00ff0d","0","1010113","0","-1","1801","","","0","0","","","0","","","","","哀嚎洞穴013","2141","","","","","告辞","1","","","","","0","","ff003303"
"180182","组队副本预留","","","","0","0","1","17","","ff00ff0d","0","1010114","0","-1","1801","","","0","0","","","0","","","","","哀嚎洞穴014","2141","","","","","告辞","1","","","","","0","","ff003303"
"180183","组队副本预留","","","","0","0","1","17","","ff00ff0d","0","1010115","0","-1","1801","","","0","0","","","0","","","","","哀嚎洞穴015","2141","","","","","告辞","1","","","","","0","","ff003303"
"180184","组队副本预留","","","","0","0","1","17","","ff00ff0d","0","1010116","0","-1","1801","","","0","0","","","0","","","","","哀嚎洞穴016","2141","","","","","告辞","1","","","","","0","","ff003303"
"180185","组队副本预留","","","","0","0","1","17","","ff00ff0d","0","1010117","0","-1","1801","","","0","0","","","0","","","","","哀嚎洞穴017","2141","","","","","告辞","1","","","","","0","","ff003303"
"180191","组队副本预留","","","","0","0","1","17","","ff00ff0d","0","1010118","0","-1","1801","","","0","0","","","0","","","","","哀嚎洞穴018","2141","","","","","告辞","1","","","","","0","","ff003303"
"180192","组队副本预留","","","","0","0","1","17","","ff00ff0d","0","1010119","0","-1","1801","","","0","0","","","0","","","","","哀嚎洞穴019","2141","","","","","告辞","1","","","","","0","","ff003303"
"180193","组队副本预留","","","","0","0","1","17","","ff00ff0d","0","1010120","0","-1","1801","","","0","0","","","0","","","","","哀嚎洞穴020","2141","","","","","告辞","1","","","","","0","","ff003303"
"180194","组队副本预留","","","","0","0","1","17","","ff00ff0d","0","1010121","0","-1","1801","","","0","0","","","0","","","","","哀嚎洞穴001","2141","","","","","告辞","1","","","","","0","","ff003303"
"180195","组队副本预留","","","","0","0","1","17","","ff00ff0d","0","1010122","0","-1","1801","","","0","0","","","0","","","","","哀嚎洞穴002","2141","","","","","告辞","1","","","","","0","","ff003303"
"180201","组队副本预留","","","","0","0","1","17","","ff00ff0d","0","1010123","0","-1","1801","","","0","0","","","0","","","","","哀嚎洞穴003","2141","","","","","告辞","1","","","","","0","","ff003303"
"180202","组队副本预留","","","","0","0","1","17","","ff00ff0d","0","1010124","0","-1","1801","","","0","0","","","0","","","","","哀嚎洞穴004","2141","","","","","告辞","1","","","","","0","","ff003303"
"180203","组队副本预留","","","","0","0","1","17","","ff00ff0d","0","1010118","0","-1","1801","","","0","0","","","0","","","","","哀嚎洞穴006","2141","","","","","告辞","1","","","","","0","","ff003303"
"180204","组队副本预留","","","","0","0","1","17","","ff00ff0d","0","1010119","0","-1","1801","","","0","0","","","0","","","","","哀嚎洞穴007","2141","","","","","告辞","1","","","","","0","","ff003303"
"180205","组队副本预留","","","","0","0","1","17","","ff00ff0d","0","1010125","0","-1","1801","","","0","0","","","0","","","","","哀嚎洞穴005","2141","","","","","告辞","1","","","","","0","","ff003303"
"180211","组队副本预留","","","","0","0","1","17","","ff00ff0d","0","1010126","0","-1","1801","","","0","0","","","0","","","","","哀嚎洞穴006","2141","","","","","告辞","1","","","","","0","","ff003303"
"180212","组队副本预留","","","","0","0","1","17","","ff00ff0d","0","1010127","0","-1","1801","","","0","0","","","0","","","","","哀嚎洞穴007","2141","","","","","告辞","1","","","","","0","","ff003303"
"180213","组队副本预留","","","","0","0","1","17","","ff00ff0d","0","1010128","0","-1","1801","","","0","0","","","0","","","","","哀嚎洞穴008","2141","","","","","告辞","1","","","","","0","","ff003303"
"180214","组队副本预留","","","","0","0","1","17","","ff00ff0d","0","1010129","0","-1","1801","","","0","0","","","0","","","","","哀嚎洞穴009","2141","","","","","告辞","1","","","","","0","","ff003303"
"180215","组队副本预留","","","","0","0","1","17","","ff00ff0d","0","1010118","0","-1","1801","","","0","0","","","0","","","","","哀嚎洞穴006","2141","","","","","告辞","1","","","","","0","","ff003303"
"180216","可使用ID","","","","0","0","1","7","","ff00ff0d","0","1010134","0","-1","1801","","","0","0","","","0","","","","","迷乱的霍克","2141","","","","","告辞","1","","","","","0","2809","ff003303"
"180217","可使用ID","","","","0","0","1","7","","ff00ff0d","0","1010131","0","-1","1801","","","0","0","","","0","","","","","残酷的加顿","2141","","","","","告辞","1","","","","","0","2810","ff003303"
"180218","可使用ID","","","","0","0","1","7","","ff00ff0d","0","1010118","0","-1","1801","","","0","0","","","0","","","","","迷茫的卡尔","2141","","","","","告辞","1","","","","","0","2811","ff003303"
"180219","可使用ID","","","","0","0","1","7","","ff00ff0d","0","1010117","0","-1","1801","","","0","0","","","0","","","","","邪恶的伊库","2141","","","","","告辞","1","","","","","0","2812","ff003303"
"180220","可使用ID","","","","0","0","1","7","","ff00ff0d","0","1010129","0","-1","1801","","","0","0","","","0","","","","","暗黑的信徒","2141","","","","","告辞","1","","","","","0","2813","ff003303"
"180221","可使用ID","","","","0","0","1","7","","ff00ff0d","0","1010132","0","-1","1801","","","0","0","","","0","","","","","忧郁的卡西","2141","","","","","告辞","1","","","","","0","2814","ff003303"
"180222","可使用ID","","","","0","0","1","7","","ff00ff0d","0","1010133","0","-1","1801","","","0","0","","","0","","","","","疯狂的戴夫","2141","","","","","告辞","1","","","","","0","2815","ff003303"
"180223","可使用ID","","","","0","0","1","7","","ff00ff0d","0","1010140","0","-1","1801","","","0","0","","","0","","","","","嚣张的杰克","2141","","","","","告辞","1","","","","","0","2816","ff003303"
"180301","迷乱的霍克","","","","0","0","1","7","","ff00ff0d","0","1010134","0","-1","1801","","","0","0","","","0","","","","","迷乱的霍克","2141","","","","","告辞","1","","","","","0","2471","ff003303"
"180302","残酷的加顿","","","","0","0","1","7","","ff00ff0d","0","1010131","0","-1","1801","","","0","0","","","0","","","","","残酷的加顿","2141","","","","","告辞","1","","","","","0","2472","ff003303"
"180303","迷茫的卡尔","","","","0","0","1","7","","ff00ff0d","0","1010118","0","-1","1801","","","0","0","","","0","","","","","迷茫的卡尔","2141","","","","","告辞","1","","","","","0","2473","ff003303"
"180304","邪恶的伊库","","","","0","0","1","7","","ff00ff0d","0","1010117","0","-1","1801","","","0","0","","","0","","","","","邪恶的伊库","2141","","","","","告辞","1","","","","","0","2474","ff003303"
"180305","暗黑的信徒","","","","0","0","1","7","","ff00ff0d","0","1010129","0","-1","1801","","","0","0","","","0","","","","","暗黑的信徒","2141","","","","","告辞","1","","","","","0","2475","ff003303"
"180306","忧郁的卡西","","","","0","0","1","7","","ff00ff0d","0","1010132","0","-1","1801","","","0","0","","","0","","","","","忧郁的卡西","2141","","","","","告辞","1","","","","","0","2476","ff003303"
"180307","疯狂的戴夫","","","","0","0","1","7","","ff00ff0d","0","1010133","0","-1","1801","","","0","0","","","0","","","","","疯狂的戴夫","2141","","","","","告辞","1","","","","","0","2477","ff003303"
"180308","嚣张的杰克","","","","0","0","1","7","","ff00ff0d","0","1010140","0","-1","1801","","","0","0","","","0","","","","","嚣张的杰克","2141","","","","","告辞","1","","","","","0","2478","ff003303"
"180309","通缉天灾1","","","","0","0","1","7","","ff00ff0d","0","1010129","0","-1","1801","","","0","0","","","0","","","","","迷乱的霍克","2141","","","","","告辞","1","","","","","0","2471","ff003303"
"180310","通缉天灾2","","","","0","0","1","7","","ff00ff0d","0","1010122","0","-1","1801","","","0","0","","","0","","","","","残酷的加顿","2141","","","","","告辞","1","","","","","0","2472","ff003303"
"180311","通缉天灾3","","","","0","0","1","7","","ff00ff0d","0","1010145","0","-1","1801","","","0","0","","","0","","","","","迷茫的卡尔","2141","","","","","告辞","1","","","","","0","2473","ff003303"
