"阶段ID","技能描述（策划）","阶段类型","执行方式","播放延时","动作类型","动作最长时间","移动类型","同步保护","目的x","目的y","残影对象编号","残影对象透明度","移动时间","特效类型","特效位置类型","有痕迹","有方向","特效名","特效图层","音效","结果类型","执行结果最长时间","结果受击复位时间","瞬移类型","瞬移时间","保留","瞬移最长时间","多结果标示"
"16200720","杀戮盛宴3-移动","1","0","0","0","0","0","0","0","6","3","188","1","0","0","0","0",,"0","","0","0","0","0","0","0","0","1"
"16200721","杀戮盛宴3-攻击动作","0","1","0","8","1100","0","0","0","6","3","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"16200722","杀戮盛宴3-攻击特效","2","1","400","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt3_dz_da/mt3_dz_da_3","1","feilongzaitian","0","0","200","0","0","0","0","1"
"16200723","杀戮盛宴3-结算","4","1","500","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","700","200","0","0","0","0","1"
"16200724","杀戮盛宴3-残影消失","1","1","1000","0","0","3","0","0","0","3","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"16200730","杀戮盛宴4-移动","1","0","0","0","0","0","0","0","8","4","188","1","0","0","0","0",,"0","","0","0","0","0","0","0","0","1"
"16200731","杀戮盛宴4-攻击动作","0","1","0","8","1100","0","0","0","8","4","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"16200732","杀戮盛宴4-攻击特效","2","1","400","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt3_dz_da/mt3_dz_da_4","1","feilongzaitian","0","0","200","0","0","0","0","1"
"16200733","杀戮盛宴4-结算","4","1","500","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","700","200","0","0","0","0","1"
"16200734","杀戮盛宴4-残影消失","1","1","1000","0","0","3","0","0","0","4","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"16200740","杀戮盛宴5-移动","1","0","0","0","0","0","0","0","2","5","188","1","0","0","0","0",,"0","","0","0","0","0","0","0","0","1"
"16200741","杀戮盛宴5-攻击动作","0","1","0","8","1100","0","0","0","2","5","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"16200742","杀戮盛宴5-攻击特效","2","1","400","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt3_dz_da/mt3_dz_da_1","1","feilongzaitian","0","0","200","0","0","0","0","1"
"16200743","杀戮盛宴5-结算","4","1","500","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","700","200","0","0","0","0","1"
"16200744","杀戮盛宴5-残影消失","1","1","1000","0","0","3","0","0","0","5","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"16200750","杀戮盛宴6-移动","1","0","0","0","0","0","0","0","4","6","188","1","0","0","0","0",,"0","","0","0","0","0","0","0","0","1"
"16200751","杀戮盛宴6-攻击动作","0","1","0","8","1100","0","0","0","4","6","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"16200752","杀戮盛宴6-攻击特效","2","1","400","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt3_dz_da/mt3_dz_da_2","1","feilongzaitian","0","0","200","0","0","0","0","1"
"16200753","杀戮盛宴6-结算","4","1","500","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","700","200","0","0","0","0","1"
"16200754","杀戮盛宴6-残影消失","1","1","1000","0","0","3","0","0","0","6","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"16200760","杀戮盛宴7-移动","1","0","0","0","0","0","0","0","6","7","188","1","0","0","0","0",,"0","","0","0","0","0","0","0","0","1"
"16200761","杀戮盛宴7-攻击动作","0","1","0","8","1100","0","0","0","6","7","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"16200762","杀戮盛宴7-攻击特效","2","1","400","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt3_dz_da/mt3_dz_da_3","1","feilongzaitian","0","0","200","0","0","0","0","1"
"16200763","杀戮盛宴7-结算","4","1","500","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","700","200","0","0","0","0","1"
"16200764","杀戮盛宴7-残影消失","1","1","1000","0","0","3","0","0","0","7","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"16200770","杀戮盛宴8-移动","1","0","0","0","0","0","0","0","8","8","188","1","0","0","0","0",,"0","","0","0","0","0","0","0","0","1"
"16200771","杀戮盛宴8-攻击动作","0","1","0","8","1100","0","0","0","8","8","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"16200772","杀戮盛宴8-攻击特效","2","1","400","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt3_dz_da/mt3_dz_da_4","1","feilongzaitian","0","0","200","0","0","0","0","1"
"16200773","杀戮盛宴8-结算","4","1","500","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","700","200","0","0","0","0","1"
"16200774","杀戮盛宴8-残影消失","1","1","1000","0","0","3","0","0","0","8","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"162007710","杀戮盛宴9-移动","1","0","0","0","0","0","0","0","2","9","188","1","0","0","0","0",,"0","","0","0","0","0","0","0","0","1"
"162007711","杀戮盛宴9-攻击动作","0","1","0","8","1100","0","0","0","2","9","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"162007712","杀戮盛宴9-攻击特效","2","1","400","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt3_dz_da/mt3_dz_da_1","1","feilongzaitian","0","0","200","0","0","0","0","1"
"162007713","杀戮盛宴9-结算","4","1","500","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","700","200","0","0","0","0","1"
"162007714","杀戮盛宴9-残影消失","1","1","1000","0","0","3","0","0","0","9","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"162017700","杀戮盛宴8消耗连击点","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","200","200","0","0","0","0","1"
"162007720","杀戮盛宴10-移动","1","0","0","0","0","0","0","0","4","10","188","1","0","0","0","0",,"0","","0","0","0","0","0","0","0","1"
"162007721","杀戮盛宴10-攻击动作","0","1","0","8","1100","0","0","0","4","10","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"162007722","杀戮盛宴10-攻击特效","2","1","400","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt3_dz_da/mt3_dz_da_2","1","feilongzaitian","0","0","200","0","0","0","0","1"
"162007723","杀戮盛宴10-结算","4","1","500","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","700","200","0","0","0","0","1"
"162007724","杀戮盛宴10-残影消失","1","1","1000","0","0","3","0","0","0","10","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"162007730","杀戮盛宴11-移动","1","0","0","0","0","0","0","0","6","11","188","1","0","0","0","0",,"0","","0","0","0","0","0","0","0","1"
"162007731","杀戮盛宴11-攻击动作","0","1","0","8","1100","0","0","0","6","11","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"162007732","杀戮盛宴11-攻击特效","2","1","400","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt3_dz_da/mt3_dz_da_3","1","feilongzaitian","0","0","200","0","0","0","0","1"
"162007733","杀戮盛宴11-结算","4","1","500","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","700","200","0","0","0","0","1"
"162007734","杀戮盛宴11-残影消失","1","1","1000","0","0","3","0","0","0","11","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"162017720","杀戮盛宴10消耗连击点","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","200","200","0","0","0","0","1"
"162007740","杀戮盛宴12-移动","1","0","0","0","0","0","0","0","8","12","188","1","0","0","0","0",,"0","","0","0","0","0","0","0","0","1"
"162007741","杀戮盛宴12-攻击动作","0","1","0","8","1100","0","0","0","8","12","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"162007742","杀戮盛宴12-攻击特效","2","1","400","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt3_dz_da/mt3_dz_da_4","1","feilongzaitian","0","0","200","0","0","0","0","1"
"162007743","杀戮盛宴12-结算","4","1","500","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","700","200","0","0","0","0","1"
"162007744","杀戮盛宴12-残影消失","1","1","1000","0","0","3","0","0","0","12","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"162007750","杀戮盛宴13-移动","1","0","0","0","0","0","0","0","2","13","188","1","0","0","0","0",,"0","","0","0","0","0","0","0","0","1"
"162007751","杀戮盛宴13-攻击动作","0","1","0","8","1100","0","0","0","2","13","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"162007752","杀戮盛宴13-攻击特效","2","1","400","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt3_dz_da/mt3_dz_da_1","1","feilongzaitian","0","0","200","0","0","0","0","1"
"162007753","杀戮盛宴13-结算","4","1","500","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","700","200","0","0","0","0","1"
"162007754","杀戮盛宴13-残影消失","1","1","1000","0","0","3","0","0","0","13","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"162017740","杀戮盛宴12消耗连击点","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","200","200","0","0","0","0","1"
"16200780","杀戮盛宴虚弱休息-结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","200","200","0","0","0","0","1"
"16300100","火焰之雨1-施法动作","0","1","0","9","1100","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"16300101","火焰之雨1-受击特效上","2","1","600","0","0","0","0","0","0","0","188","0","0","2","0","1","geffect/skill/mt3_ss_2/mt3_ss_2_xia_","-2",,"0","0","200","0","0","0","0","1"
"16300102","火焰之雨1-受击特效下","2","1","0","0","0","0","0","0","0","0","188","0","0","2","0","1","geffect/skill/mt3_ss_2/mt3_ss_2_shang_","0",,"0","0","200","0","0","0","0","1"
"16300103","火焰之雨1-受击结算","4","1","1100","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1300","200","0","0","0","0","1"
"16300110","火焰之雨2-受击结算","4","1","1100","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1300","200","0","0","0","0","1"
"16300120","火焰之雨3-受击结算","4","1","1100","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1300","200","0","0","0","0","1"
"16300130","火焰之雨4-受击结算","4","1","1100","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1300","200","0","0","0","0","1"
"16300140","火焰之雨5-受击结算","4","1","1100","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1300","200","0","0","0","0","1"
"16300150","火焰之雨6-受击结算","4","1","1100","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1300","200","0","0","0","0","1"
"16300200","沉默诅咒-施法动作","0","1","0","9","1100","0","0","0","0","0","127","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"16300201","沉默诅咒-受击特效","2","1","600","0","0","0","0","0","0","0","127","0","0","5","0","0","geffect/skill/mt_shenyuzenan/mt_shenyuzenan_mingzhong","0","feilongzaitian","0","0","200","0","0","0","0","1"
"16300202","沉默诅咒-受击结算","4","1","800","0","0","0","0","0","0","0","127","0","0","0","0","0",,"0",,"0","1000","200","0","0","0","0","1"
"16300300","生命虹吸1-施法动作","0","1","0","9","1100","0","0","0","0","0","127","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"16300301","生命虹吸1-受击特效","2","1","600","0","0","0","0","0","0","0","127","0","0","5","0","0","geffect/skill/mt3_ss_4/mt3_ss_4_mingzhong","0","feilongzaitian","0","0","200","0","0","0","0","1"
"16300302","生命虹吸1-受击结算","4","1","800","0","0","0","0","0","0","0","127","0","0","0","0","0",,"0",,"0","1000","200","0","0","0","0","1"
"16300310","生命虹吸2-受击特效","2","1","0","0","0","0","0","0","0","0","127","0","0","5","0","0","geffect/skill/mt3_ss_4/mt3_ss_4_jiaxue","0","feilongzaitian","0","0","200","0","0","0","0","1"
"16300311","生命虹吸2-加血结算","4","1","300","0","0","0","0","0","0","0","127","0","0","0","0","0",,"0",,"0","500","200","0","0","0","0","1"
"16300400","恶魔降临-施法动作","0","1","0","9","1100","0","0","0","0","0","127","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"16300401","恶魔降临-受击特效上","2","1","600","0","0","0","0","0","0","0","127","0","0","5","0","0","geffect/skill/mt3_ss_5/mt3_ss_5","0","feilongzaitian","0","0","200","0","0","0","0","1"
"16300402","恶魔降临-受击结算","4","1","700","0","0","0","0","0","0","0","127","0","0","0","0","0",,"0",,"0","900","200","0","0","0","0","1"
"16300500","虚弱诅咒1-施法动作","0","1","0","9","1100","0","0","0","0","0","127","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"16300501","虚弱诅咒1-受击特效","2","1","600","0","0","0","0","0","0","0","127","0","0","5","0","0","geffect/skill/mt3_ss_6/mt3_ss_6_shang","0","feilongzaitian","0","0","200","0","0","0","0","1"
"16300502","虚弱诅咒1-受击特效","2","1","600","0","0","0","0","0","0","0","127","0","0","5","0","0","geffect/skill/mt3_ss_6/mt3_ss_6_xia","-2","feilongzaitian","0","0","200","0","0","0","0","1"
"16300503","虚弱诅咒1-受击结算","4","1","900","0","0","0","0","0","0","0","127","0","0","0","0","0",,"0",,"0","1100","200","0","0","0","0","1"
"16300510","虚弱诅咒2-受击特效","2","1","600","0","0","0","0","0","0","0","127","0","0","5","0","0","geffect/skill/mt3_ss_6/mt3_ss_6_shang","0","feilongzaitian","0","0","200","0","0","0","0","1"
"16300511","虚弱诅咒2-受击特效","2","1","600","0","0","0","0","0","0","0","127","0","0","5","0","0","geffect/skill/mt3_ss_6/mt3_ss_6_xia","-2","feilongzaitian","0","0","200","0","0","0","0","1"
"16300512","虚弱诅咒2-受击结算","4","1","900","0","0","0","0","0","0","0","127","0","0","0","0","0",,"0",,"0","1100","200","0","0","0","0","1"
"16300520","虚弱诅咒3-受击特效","2","1","600","0","0","0","0","0","0","0","127","0","0","5","0","0","geffect/skill/mt3_ss_6/mt3_ss_6_shang","0","feilongzaitian","0","0","200","0","0","0","0","1"
"16300521","虚弱诅咒3-受击特效","2","1","600","0","0","0","0","0","0","0","127","0","0","5","0","0","geffect/skill/mt3_ss_6/mt3_ss_6_xia","-2","feilongzaitian","0","0","200","0","0","0","0","1"
"16300522","虚弱诅咒3-受击结算","4","1","900","0","0","0","0","0","0","0","127","0","0","0","0","0",,"0",,"0","1100","200","0","0","0","0","1"
"16300530","虚弱诅咒4-受击特效","2","1","600","0","0","0","0","0","0","0","127","0","0","5","0","0","geffect/skill/mt3_ss_6/mt3_ss_6_shang","0","feilongzaitian","0","0","200","0","0","0","0","1"
"16300531","虚弱诅咒4-受击特效","2","1","600","0","0","0","0","0","0","0","127","0","0","5","0","0","geffect/skill/mt3_ss_6/mt3_ss_6_xia","-2","feilongzaitian","0","0","200","0","0","0","0","1"
"16300532","虚弱诅咒4-受击结算","4","1","900","0","0","0","0","0","0","0","127","0","0","0","0","0",,"0",,"0","1100","200","0","0","0","0","1"
"16300540","虚弱诅咒5-受击特效","2","1","600","0","0","0","0","0","0","0","127","0","0","5","0","0","geffect/skill/mt3_ss_6/mt3_ss_6_shang","0","feilongzaitian","0","0","200","0","0","0","0","1"
"16300541","虚弱诅咒5-受击特效","2","1","600","0","0","0","0","0","0","0","127","0","0","5","0","0","geffect/skill/mt3_ss_6/mt3_ss_6_xia","-2","feilongzaitian","0","0","200","0","0","0","0","1"
"16300542","虚弱诅咒5-受击结算","4","1","900","0","0","0","0","0","0","0","127","0","0","0","0","0",,"0",,"0","1100","200","0","0","0","0","1"
"16300550","虚弱诅咒6-受击特效","2","1","600","0","0","0","0","0","0","0","127","0","0","5","0","0","geffect/skill/mt3_ss_6/mt3_ss_6_shang","0","feilongzaitian","0","0","200","0","0","0","0","1"
"16300551","虚弱诅咒6-受击特效","2","1","600","0","0","0","0","0","0","0","127","0","0","5","0","0","geffect/skill/mt3_ss_6/mt3_ss_6_xia","-2","feilongzaitian","0","0","200","0","0","0","0","1"
"16300552","虚弱诅咒6-受击结算","4","1","900","0","0","0","0","0","0","0","127","0","0","0","0","0",,"0",,"0","1100","200","0","0","0","0","1"
"16300560","虚弱诅咒7-受击特效","2","1","600","0","0","0","0","0","0","0","127","0","0","5","0","0","geffect/skill/mt3_ss_6/mt3_ss_6_shang","0","feilongzaitian","0","0","200","0","0","0","0","1"
"16300561","虚弱诅咒7-受击特效","2","1","600","0","0","0","0","0","0","0","127","0","0","5","0","0","geffect/skill/mt3_ss_6/mt3_ss_6_xia","-2","feilongzaitian","0","0","200","0","0","0","0","1"
"16300562","虚弱诅咒7-受击结算","4","1","900","0","0","0","0","0","0","0","127","0","0","0","0","0",,"0",,"0","1100","200","0","0","0","0","1"
"16300700","群魔乱舞1-施法动作","0","1","0","9","1100","0","0","0","0","0","127","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"16300701","群魔乱舞1-受击特效","2","1","600","0","0","0","0","0","0","0","127","0","0","2","0","1","geffect/skill/mt3_ss_da/mt3_ss_da_","0","feilongzaitian","0","0","200","0","0","0","0","1"
"16300702","群魔乱舞1-受击结算","4","1","1100","0","0","0","0","0","0","0","127","0","0","0","0","0",,"0",,"0","1300","200","0","0","0","0","1"
