"编号","名称","备注","称谓","造型id","随机造型id","显示血量","显示等级","战斗单位类型","怪物类型","特殊类型","职业","类型","大小比例","area1colour","area2colour","是否倒地","对应宠物","颜色几率id","是否绑定","等级模式","NPC等级","怪物匹配最小等级","怪物匹配最大等级","能否捕捉","能否捕捉2","捕捉几率","逃跑几率","免疫状态id","控制几率修正","被控制几率修正","进战斗默认连击点","怒气上限","进战斗默认怒气","命中系数","命中常数","最大生命队伍中最大攻击力系数","最大生命系数","最大魔法系数","物攻系数","物防系数","法攻系数","法防系数","速度系数","治疗强度系数","控制命中系数","控制抗性系数","最大生命常数","最大魔法常数","物攻常数","物防常数","法攻常数","法防常数","速度常数","治疗强度常数","控制命中常数","控制抗性常数","物理暴击系数","物理抗暴系数","物理暴伤系数","法术暴击系数","法术抗暴系数","法术暴伤系数","治疗暴击系数","治疗暴击量系数","物理穿透系数","物理抵抗系数","法术穿透系数","法术抵抗系数","治疗加深系数","被治疗加深系数","控制加成系数","控制免疫系数","物理暴击常数","物理抗暴常数","物理暴伤常数","法术暴击常数","法术抗暴常数","法术暴伤常数","治疗暴击常数","治疗暴击量常数","物理穿透常数","物理抵抗常数","法术穿透常数","法术抵抗常数","治疗加深常数","被治疗加深常数","控制加成常数","控制免疫常数","额外属性1ID","额外属性1数值","额外属性2ID","额外属性2数值","额外属性3ID","额外属性3数值","额外属性4ID","额外属性4数值","额外属性5ID","额外属性5数值","额外属性6ID","额外属性6数值","额外属性7ID","额外属性7数值","额外属性8ID","额外属性8数值","额外属性9ID","额外属性9数值","额外属性10ID","额外属性10数值","反击几率","反击伤害系数","AI编号","技能1编号","技能1出现几率","技能1施放几率","技能1系数","技能1常数","技能2编号","技能2出现几率","技能2施放几率","技能2系数","技能2常数","技能3编号","技能3出现几率","技能3施放几率","技能3系数","技能3常数","技能4编号","技能4出现几率","技能4施放几率","技能4系数","技能4常数","技能5编号","技能5出现几率","技能5施放几率","技能5系数","技能5常数","技能6编号","技能6出现几率","技能6施放几率","技能6系数","技能6常数"
"27501","纳鲁之城16","纳鲁之城16","","1010141","","1","0","5","1","","","1","1","0","0","0","0","1","0","4","0","0","150","0","false","0","0","0","0","0","0","90000","150","1000.0","100.0","0.0","65.41","43.06","11.38","0","11.99","0","2.88","7.42","10.56","10.42","200","200","100","50","80","40","30","20","0","0","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0","","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0"
"27502","纳鲁之城17","纳鲁之城17","","1010136","","1","0","5","1","","","1","1","0","0","0","0","1","0","4","0","0","150","0","false","0","0","0","0","0","0","90000","150","1000.0","100.0","0.0","65.41","43.06","11.38","0","11.99","0","2.88","7.42","10.56","10.42","200","200","100","50","80","40","30","20","0","0","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0","","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0"
"27503","纳鲁之城18","纳鲁之城18","","1010126","","1","0","5","1","","","1","1","0","0","0","0","1","0","4","0","0","150","0","false","0","0","0","0","0","0","90000","150","1000.0","100.0","0.0","65.41","43.06","11.38","0","11.99","0","2.88","7.42","10.56","10.42","200","200","100","50","80","40","30","20","0","0","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0","","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0"
"27504","纳鲁之城19","纳鲁之城19","","1010126","","1","0","5","1","","","1","1","0","0","0","0","1","0","4","0","0","150","0","false","0","0","0","0","0","0","90000","150","1000.0","100.0","0.0","65.41","43.06","11.38","0","11.99","0","2.88","7.42","10.56","10.42","200","200","100","50","80","40","30","20","0","0","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0","","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0"
"27505","纳鲁之城20","纳鲁之城20","","1010126","","1","0","5","1","","","1","1","0","0","0","0","1","0","4","0","0","150","0","false","0","0","0","0","0","0","90000","150","1000.0","100.0","0.0","65.41","43.06","11.38","0","11.99","0","2.88","7.42","10.56","10.42","200","200","100","50","80","40","30","20","0","0","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0","","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0"
"27506","纳鲁之城21","纳鲁之城21","","1010141","","1","0","5","1","","","1","1","0","0","0","0","1","0","4","0","0","150","0","false","0","0","0","0","0","0","90000","150","1000.0","100.0","0.0","65.41","43.06","11.38","0","11.99","0","2.88","7.42","10.56","10.42","200","200","100","50","80","40","30","20","0","0","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0","","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0"
"27507","纳鲁之城22","纳鲁之城22","","1010141","","1","0","5","1","","","1","1","0","0","0","0","1","0","4","0","0","150","0","false","0","0","0","0","0","0","90000","150","1000.0","100.0","0.0","65.41","43.06","11.38","0","11.99","0","2.88","7.42","10.56","10.42","200","200","100","50","80","40","30","20","0","0","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0","","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0"
"27508","纳鲁之城23","纳鲁之城23","","1010126","","1","0","5","1","","","1","1","0","0","0","0","1","0","4","0","0","150","0","false","0","0","0","0","0","0","90000","150","1000.0","100.0","0.0","65.41","43.06","11.38","0","11.99","0","2.88","7.42","10.56","10.42","200","200","100","50","80","40","30","20","0","0","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0","","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0"
"27509","纳鲁之城24","纳鲁之城24","","1010136","","1","0","5","1","","","1","1","0","0","0","0","1","0","4","0","0","150","0","false","0","0","0","0","0","0","90000","150","1000.0","100.0","0.0","65.41","43.06","11.38","0","11.99","0","2.88","7.42","10.56","10.42","200","200","100","50","80","40","30","20","0","0","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0","","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0"
"27510","纳鲁之城25","纳鲁之城25","","1010136","","1","0","5","1","","","1","1","0","0","0","0","1","0","4","0","0","150","0","false","0","0","0","0","0","0","90000","150","1000.0","100.0","0.0","65.41","43.06","11.38","0","11.99","0","2.88","7.42","10.56","10.42","200","200","100","50","80","40","30","20","0","0","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0","","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0"
"27511","纳鲁之城26","纳鲁之城26","","1020109","","1","0","5","1","","","1","1","0","0","0","0","1","0","4","0","0","150","0","false","0","0","0","0","0","0","90000","150","1000.0","100.0","0.0","65.41","43.06","11.38","0","11.99","0","2.88","7.42","10.56","10.42","200","200","100","50","80","40","30","20","0","0","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0","","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0"
"27512","纳鲁之城27","纳鲁之城27","","1010134","","1","0","5","1","","","1","1","0","0","0","0","1","0","4","0","0","150","0","false","0","0","0","0","0","0","90000","150","1000.0","100.0","0.0","65.41","43.06","11.38","0","11.99","0","2.88","7.42","10.56","10.42","200","200","100","50","80","40","30","20","0","0","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0","","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0"
"27513","死亡之歌BOSS1","死亡之歌BOSS1","","1020109","","1","0","5","1","","","1","1.35","0","0","0","0","1","0","4","0","0","150","0","false","0","0","0","0","0","0","90000","150","1000.0","100.0","0.0","231.94","48.2","14.14","0","14.09","0","2.5","29.3","11.04","10.84","200","200","100","50","80","40","30","20","0","0","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","9.99","","","","","","","","","","","","","","","","","0","0","","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0"
"27514","死亡之歌BOSS2","死亡之歌BOSS2","","1010134","","1","0","5","1","","","1","1.35","0","0","0","0","1","0","4","0","0","150","0","false","0","0","0","0","0","0","90000","150","1000.0","100.0","0.0","257.70999999999998","48.2","14.71","0","14.77","0","2.5","32.659999999999997","11.04","10.84","200","200","100","50","80","40","30","20","0","0","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","9.99","","","","","","","","","","","","","","","","","0","0","","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0"
"27515","死亡之歌BOSS3","死亡之歌BOSS3","","1010115","","1","0","5","1","","","1","1.35","0","0","0","0","1","0","4","0","0","150","0","false","0","0","0","0","0","0","90000","150","1000.0","100.0","0.0","283.48","48.2","14.83","0","14.93","0","2.5","36.04","11.04","10.84","200","200","100","50","80","40","30","20","0","0","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","9.99","","","","","","","","","","","","","","","","","0","0","","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0"
"27516","死亡之歌BOSS4","死亡之歌BOSS4","","1010140","","1","0","5","1","","","1","1.35","0","0","0","0","1","0","4","0","0","150","0","false","0","0","0","0","0","0","90000","150","1000.0","100.0","0.0","309.25","48.2","15.09","0","15.24","0","2.5","39.409999999999997","11.04","10.84","200","200","100","50","80","40","30","20","0","0","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","9.99","","","","","","","","","","","","","","","","","0","0","","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0"
"27517","死亡之歌BOSS5","死亡之歌BOSS5","","1000106","","1","0","5","1","","","1","1.35","0","0","0","0","1","0","4","0","0","150","0","false","0","0","0","0","0","0","90000","150","1000.0","100.0","0.0","335.03","48.2","15.36","0","15.58","0","2.5","42.79","11.04","10.84","200","200","100","50","80","40","30","20","0","0","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","9.99","","","","","","","","","","","","","","","","","0","0","","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0"
"27518","死亡之歌1","死亡之歌1","","1010126","","1","0","5","1","","","1","1","0","0","0","0","1","0","4","0","0","150","0","false","0","0","0","0","0","0","90000","150","1000.0","100.0","0.0","60.46","40.24","9.86","0","10.66","0","2.59","6.78","10.4","10.3","200","200","100","50","80","40","30","20","0","0","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0","","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0"
"27519","死亡之歌2","死亡之歌2","","1010126","","1","0","5","1","","","1","1","0","0","0","0","1","0","4","0","0","150","0","false","0","0","0","0","0","0","90000","150","1000.0","100.0","0.0","60.46","40.24","9.86","0","10.66","0","2.59","6.78","10.4","10.3","200","200","100","50","80","40","30","20","0","0","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0","","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0"
"27520","死亡之歌3","死亡之歌3","","1010126","","1","0","5","1","","","1","1","0","0","0","0","1","0","4","0","0","150","0","false","0","0","0","0","0","0","90000","150","1000.0","100.0","0.0","60.46","40.24","9.86","0","10.66","0","2.59","6.78","10.4","10.3","200","200","100","50","80","40","30","20","0","0","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0","","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0"
"27521","死亡之歌4","死亡之歌4","","1010126","","1","0","5","1","","","1","1","0","0","0","0","1","0","4","0","0","150","0","false","0","0","0","0","0","0","90000","150","1000.0","100.0","0.0","60.46","40.24","9.86","0","10.66","0","2.59","6.78","10.4","10.3","200","200","100","50","80","40","30","20","0","0","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0","","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0"
"27522","死亡之歌5","死亡之歌5","","1010124","","1","0","5","1","","","1","1","0","0","0","0","1","0","4","0","0","150","0","false","0","0","0","0","0","0","90000","150","1000.0","100.0","0.0","60.46","40.24","9.86","0","10.66","0","2.59","6.78","10.4","10.3","200","200","100","50","80","40","30","20","0","0","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0","","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0"
"27523","死亡之歌6","死亡之歌6","","1010126","","1","0","5","1","","","1","1","0","0","0","0","1","0","4","0","0","150","0","false","0","0","0","0","0","0","90000","150","1000.0","100.0","0.0","60.46","40.24","9.86","0","10.66","0","2.59","6.78","10.4","10.3","200","200","100","50","80","40","30","20","0","0","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0","","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0"
"27524","死亡之歌7","死亡之歌7","","1010126","","1","0","5","1","","","1","1","0","0","0","0","1","0","4","0","0","150","0","false","0","0","0","0","0","0","90000","150","1000.0","100.0","0.0","60.46","40.24","9.86","0","10.66","0","2.59","6.78","10.4","10.3","200","200","100","50","80","40","30","20","0","0","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0","","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0"
"27525","死亡之歌8","死亡之歌8","","1010128","","1","0","5","1","","","1","1","0","0","0","0","1","0","4","0","0","150","0","false","0","0","0","0","0","0","90000","150","1000.0","100.0","0.0","60.46","40.24","9.86","0","10.66","0","2.59","6.78","10.4","10.3","200","200","100","50","80","40","30","20","0","0","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0","","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0"
"27526","死亡之歌9","死亡之歌9","","1010115","","1","0","5","1","","","1","1","0","0","0","0","1","0","4","0","0","150","0","false","0","0","0","0","0","0","90000","150","1000.0","100.0","0.0","60.46","40.24","9.86","0","10.66","0","2.59","6.78","10.4","10.3","200","200","100","50","80","40","30","20","0","0","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0","","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0"
"27527","死亡之歌10","死亡之歌10","","1010115","","1","0","5","1","","","1","1","0","0","0","0","1","0","4","0","0","150","0","false","0","0","0","0","0","0","90000","150","1000.0","100.0","0.0","60.46","40.24","9.86","0","10.66","0","2.59","6.78","10.4","10.3","200","200","100","50","80","40","30","20","0","0","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0","","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0"
"27528","死亡之歌11","死亡之歌11","","1010115","","1","0","5","1","","","1","1","0","0","0","0","1","0","4","0","0","150","0","false","0","0","0","0","0","0","90000","150","1000.0","100.0","0.0","65.41","43.06","11.38","0","11.99","0","2.88","7.42","10.56","10.42","200","200","100","50","80","40","30","20","0","0","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0","","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0"
